Comment;Sentiment;Confidence Score
"Judge in E. Jean Carroll Case: Yes, Donald Trump Is a Rapist
A judge rejected Trump’s semantic attempt to throw out the case.
On Wednesday, Trump’s request for a new trial in the E. Jean Carroll case, after he was found liable for sexual abuse, battery, and defamation, was rejected. And in his desperate attempt to avoid accountability, the twice-impeached and twice-indicted former president may have unintentionally allowed himself to now be formally known as a rapist.
Trump’s team had requested a new trial in the case, arguing that the $5 million in damages he was ordered to pay Carroll was excessive, because he was only charged with sexual abuse. The jury had not found that Trump “raped” Carroll, a talking point Trump’s team often parroted.
But Judge Lewis Kaplan called Trump’s semantic argument “entirely unpersuasive.” He clarified that the jury found that the former president did indeed “rape” Carroll based on the common definition of the word.
Kaplan noted that New York penal law (the jury in the Carroll case was based in New York) has a “far narrower” definition of the word “rape” than in “common modern parlance, its definition in some dictionaries, in some federal and state criminal statutes, and elsewhere.”
“The finding that Ms. Carroll failed to prove that she was ‘raped’ within the meaning of the New York Penal Law does not mean that she failed to prove that Mr. Trump ‘raped’ her as many people commonly understand the word ‘rape,’” Kaplan wrote.
“Indeed, as the evidence at trial recounted below makes clear, the jury found that Mr. Trump in fact did exactly that [rape, as ‘commonly’ understood].”
“A United States District Judge has now formally held, in a lengthy written opinion, that it is perfectly appropriate, and, indeed, entirely accurate, to call a certain former President of the United States a rapist,” noted George Conway, lawyer and husband to former Trump aide Kellyanne Conway.
All that to say, based on the legal language, a rapist—for the third presidential cycle in a row—is leading the 2024 Republican primary.
Prem Thakker
July 19, 2023/2:05 p.m. ET";positive;0.6039814949035645
"Judge in E. Jean Carroll Case: Yes, Donald Trump Is a Rapist
A judge rejected Trump’s semantic attempt to throw out the case.
On Wednesday, Trump’s request for a new trial in the E. Jean Carroll case, after he was found liable for sexual abuse, battery, and defamation, was rejected. And in his desperate attempt to avoid accountability, the twice-impeached and twice-indicted former president may have unintentionally allowed himself to now be formally known as a rapist.
Trump’s team had requested a new trial in the case, arguing that the $5 million in damages he was ordered to pay Carroll was excessive, because he was only charged with sexual abuse. The jury had not found that Trump “raped” Carroll, a talking point Trump’s team often parroted.
But Judge Lewis Kaplan called Trump’s semantic argument “entirely unpersuasive.” He clarified that the jury found that the former president did indeed “rape” Carroll based on the common definition of the word.
Kaplan noted that New York penal law (the jury in the Carroll case was based in New York) has a “far narrower” definition of the word “rape” than in “common modern parlance, its definition in some dictionaries, in some federal and state criminal statutes, and elsewhere.”
“The finding that Ms. Carroll failed to prove that she was ‘raped’ within the meaning of the New York Penal Law does not mean that she failed to prove that Mr. Trump ‘raped’ her as many people commonly understand the word ‘rape,’” Kaplan wrote.
“Indeed, as the evidence at trial recounted below makes clear, the jury found that Mr. Trump in fact did exactly that [rape, as ‘commonly’ understood].”
“A United States District Judge has now formally held, in a lengthy written opinion, that it is perfectly appropriate, and, indeed, entirely accurate, to call a certain former President of the United States a rapist,” noted George Conway, lawyer and husband to former Trump aide Kellyanne Conway.
All that to say, based on the legal language, a rapist—for the third presidential cycle in a row—is leading the 2024 Republican primary.
Prem Thakker
July 19, 2023/2:05 p.m. ET";positive;0.8846637606620789
trump 2024🎉;positive;0.549938976764679
Robert F. Kennedy Jr. 2024.  We the People would like to reclaim the US from the destructive and counterproductive Uniparty that's been at work for too long. We declare our independence! Robert is a patriotic man backed by extensive knowledge and wisdom.;positive;0.9897908568382263
I m peach f joke biden corruption crimes family and failed administration;negative;0.6337747573852539
"Governor Sununu was born in cuba. 🇨🇺 
Makes you wonder.";positive;0.9377766251564026
Trump only thinks elections are fair if he wins, if he loses, all of the sudden they are rigged. He will lose again in November.;negative;0.9504382610321045
why is his face yellowish lol;negative;0.9226151704788208
Self-centeredness?;negative;0.9003682136535645
She’s delusional, can’t face the truth;negative;0.9655694961547852
My Hero❤;positive;0.6373677849769592
The same people funding Haley are the ones that tried to bribe Lake not to run.;negative;0.9161067605018616
Trump 2024;positive;0.6117964386940002
It is prime time show... Let's trump rule the world again;positive;0.7560343146324158
Mr Trump our prayers 🙏🏾 from Jamaica 🇯🇲  came through victory ✌ 2024 one love ❤ Jamaica 🇯🇲;positive;0.8782705664634705
Go listen to the speech she gave .... she is so delusional.;negative;0.9633129239082336
Waste of time.  Dems count to votes in general election swing states.;negative;0.9994113445281982
😬😱😥 What is Donny Trump scared of?? Debate Nikki Hayley! Don’t be a wuss. 🙁;negative;0.7487125396728516
Haley speaks truthfully, which makes her a threat to those who have chosen to live in a fake reality.;positive;0.9852100014686584
that guy in the back is so distracting;negative;0.6648237109184265
Trump for ALL;positive;0.5332183837890625
Trump for 2024 and beyond;positive;0.7230215668678284
Trump for Mexicans;negative;0.5787741541862488
And that's including all of the democrats that pretended that they were Republicans to vote against Trump.;negative;0.7841429710388184
"Words from Mr.  Mugshot 

Who recommended clorox liquid substances into the body of American citizens. 

Let's make it more understandable?

This man wants all American citizens dead.";negative;0.9097165465354919
GOD Bless and Protect Donald and the Trump family 🙏🏻 - the LANDSLIDE Victory in November is going to be HISTORIC —💋Sweet Latinas for TRUMP ! 💡;positive;0.9452556371688843
So excited that Trump won another one. I know the press is pushing Haley but I can tell you right now even if she’s the nomination that far away happen I would not vote for her. If you’re going to vote for Haley, you might as well leave Biden in office cause that’s what you’re gonna get Warren Ukraine friends with China trying to get rid of Putin. That is the Democrat agenda. Not not the Republican agenda.🇺🇸🇺🇸🇺🇸🇺🇸;negative;0.9119440913200378
Actually democrats have supported trump leading to his victory, so that Biden could easily beat him;negative;0.7812466621398926
Tim Scott like a bandwagon leech in the background;negative;0.980774998664856
I don't get it, of all the conservatives I know, not a single one supports Haley.  Who are these people voting for her?;negative;0.9834542274475098
America has woken up. This is demonstrated by the latest electoral results of the representative movement WE THE PEOPLE (MAGA). Despite the electoral interference of the pedophile deep state. Land of the free only because of the brave.;positive;0.9808844327926636
Congratulations President Trump;positive;0.7017762064933777
"Trump Trump Trump!!!! And Nikki had all the Dems, ""independants"" who voted for her😂...she is going to lose her own state BADDDDDD!";negative;0.5467881560325623
Love Trump. Only Trump can save America Only Trump can save the World;positive;0.8179994225502014
when you want the best in the white house to get this country back where it should be,you vote for Trump!;negative;0.5652143955230713
Get that woman out!;negative;0.5665413737297058
With Trump in charge USA will go down the drain just like when he was in the WH. Lies, false news and golf for the next four years.;negative;0.9308829307556152
"Looks like Biden better start securing our border or ""Orange Man"" could be coming back.";negative;0.7869322896003723
As I am following the outcome of this news till its now moment in months to come, I can say DJT really nailed it this time 2024, an effortless campaign to win the ❤s of many and he's everywhere to be seen. As a non-voter and outsider, I admire DJT's resilience, tenacity in his POTUS journey back to WH. I will just keep on watching then Forbes🙂✌.;positive;0.9954203963279724
"Don beat ""independent"" democrats voting for Haley tonight. Love it.
Huge turnout for the GOP!";positive;0.9856817722320557
Trump will win in 24;positive;0.7372699975967407
Something is up, she ain't dropping out cause they have something planned. Just like Biden and his handlers had something planned for the 2020 election.;positive;0.5227741003036499
Rinos and dems combined did not even come close,🤣;negative;0.9884958267211914
Rolling forward like an unstoppable avalanche at this point.;positive;0.5911495089530945
Trump/Vivek 2024;positive;0.5365386605262756
Bellicose Billionaire Bloviating;negative;0.5586750507354736
He's so funny... Nikki is deplorable but Democrats love her.;positive;0.938788652420044
"Democrats and neocons voted 5"" .";negative;0.5491349697113037
Faux news is spouting like Nikki won.;positive;0.6656877994537354
Republicans voted against the brown lady not for Trump. When will he reinvigorate the German American  Bund? - Zoomer;negative;0.8389812707901001
Hillary Haley;positive;0.5757371783256531
Trump 2024 🇺🇸 M.A.G.A;negative;0.5153432488441467
Actually, Haley wins vs Biden in more polls than Mango Musselini. Can't believe any Americans buy this snake oil.;negative;0.5313770771026611
I am chubbing up....;negative;0.902085542678833
What is his stance on digital money? vaccines? I haven't heard anything and it seems the people do not care, which is disastrous!;negative;0.9747620224952698
Daddy likes.;positive;0.9329847693443298
TRUMP2024 WE LOVE YOU PRESIDENT TRUMP;positive;0.8353980183601379
Greatest president of our times!!!;positive;0.9476057887077332
Poor OBiden he's going to have a sleepless night, going to looks like a zombie in the morning, wait.. he's always looks like a zombie 😂😂;negative;0.8743487000465393
I think its funny how Trump put a time limit on Vivek.;positive;0.6813616156578064
President Trump you should said something better to her , if your want to be next president;negative;0.9345418214797974
Ironic;positive;0.7249658107757568
The goat;positive;0.552730917930603
Yes 3 times ❤;positive;0.8043914437294006
All’s Nikki Hayley has to do is stay in the race until Trump gets kick out by the Supreme Court and the 14th Amendment 🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸;positive;0.6694989800453186
It's a total surprise except to people who are not stupid and also love America.;negative;0.8658695220947266
Make America great again bring back mean tweets Trump 2024;negative;0.6082119345664978
Doesn’t matter….False Flag coming to keep Trump out of office.;negative;0.8584217429161072
Birdbrain is only capable of staying in this race because she still has the finance of powerful donors .;negative;0.9661185145378113
"No neocon Nicky.
Ratheon Republican.";negative;0.534274697303772
She is a Uniparty RINO?!;negative;0.8628671169281006
I remember someone else claiming he won when he lost a Presidential election in 2020.;negative;0.6302341222763062
God Bless you President Trump and may there be sanity restored in the White House.;positive;0.7874258160591125
she didn’t come in 2nd, she came LAST (since only two people were in the race)! 😂;negative;0.7096771597862244
They want to make Trump look bad. Look at the numbers. Only 40k people (so far) have voted for biden and 100k for Nikki and almost 150k for trump. Where do you think the Dems are voting?? 🤔 PERHAPS nikki hillary 🤯 250k votes in a DEMOCRATIC STATE for nikki and trump and only 40k for biden. This is a plot to steal the election!! NIKKI will be a spoiler candidate who makes Biden the winner, mark my words, if we don’t do something about this.;negative;0.9801332950592041
FJB !;negative;0.5551730394363403
Trump 2024 the best president this country has ever had period time for the rhino to drop out;positive;0.803115963935852
"What a power 1-minute by Vivek 👌✌️.   Vivek is truly Team Trump now. 

Will he get VP?";negative;0.7263420224189758
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤;positive;0.5573181509971619
"Trump: USA, USA, USA, USA
Nikki: Israel, WHO, WEF, No Borders, Military Industry Complex, Ukraine.";positive;0.580502986907959
Let's go, America. Trump 2024 MAGA!;negative;0.7772843837738037
Trump rigged the primary in New Hampshire like he did in Iowa. Dont put anything past him .;negative;0.9129980802536011
Given Trump can barely defeat Hailey in the Republic primary, only capturing 56% of the vote, It is becoming obvious that Biden will crush Trump in the election.;negative;0.8623414039611816
...Help...Can Someone Here Please Help Me Make Some Real Money Online...god bless you  🙏;positive;0.7402068972587585
Fly your broom out Nikki!;positive;0.8745070099830627
Arizona for Trump 2024!!!❤;positive;0.5190309286117554
GOD BLESS AMERICA 🇺🇸 AND TRUMP ❤;positive;0.7757321000099182
Trump LYING again, he never won New Hampshire in the general election.;negative;0.9685492515563965
trump will lose again and again will cry rigged rigged pathetic ....😂😂😂;negative;0.9857564568519592
"New Hampshire and Nikki Haley share the same initial-
N. H. 
Ironically, she can't win.";negative;0.9247002601623535
The Lunatic is likely to be running the USAsylum !!!!;negative;0.6621924042701721
She lost Bigly.;negative;0.8276422619819641
He can’t win the general election. All dems, most centrists and some RINOs will vote against Trump;negative;0.9710640907287598
You’re worthy of victory.👏👏president Trump;positive;0.6445870995521545
Delusional is the adjective;negative;0.9254838824272156
No.. it’s Putins programmers won.  Not Tramp. It’s computers bullshit.  People.  Wake up.;negative;0.9547221660614014
"Looks like we're going to have four more years of Biden..
Trump will never win this fall.";negative;0.9867732524871826
"We love Tim Scott, DeSantis, Ramaswamy! Thank you for supporting our President Trump!
Thank you for this broadcast! Can't find this good news on my TV.";positive;0.9751964807510376
Biden won New Hampshire by 63 and trump has lil hope won so still trump in trouble in general election;positive;0.6593250036239624
Guarantee he has WV's vote;positive;0.650860607624054
Trump 2024;positive;0.6117964386940002
Congratulations Trump!;positive;0.7481851577758789
Sick sick man!!!! Sad!!!;negative;0.7749581933021545
The end of the United States of America as We the ppl know it.😢get y'all 🍑 out November 2024 an vote Joe Biden reelected 🎉 Yeahhh 🎉🎈 2024;positive;0.5992876291275024
Donnie Plump will be in prison.;negative;0.6507781147956848
Newsmax first to call the winner in NH . 😂 HOW DOES FOX FEEL ABOUT THAT 😅 AWE;negative;0.6108041405677795
As a Canadian and a former liberal (democrat), im so happy trump won. My fellow American friends, do what you gotta do (VOTE) and get this guy back into office!;positive;0.9120227098464966
Trump lost the new Hampshire general election. That will happen again. Bye.cell ya later. Oops see ya later r;positive;0.588971734046936
DONALD TRUMP LEGEND LEGEND LEGEND LEGEND LEGEND LEGEND 🌐🖖💓💞💕❤️🇺🇸 ❤️;positive;0.6795377135276794
Latinos for Trump!!! MAGA 2024!!!🇺🇸❤️🇺🇸❤️🇺🇸;positive;0.5328515768051147
"Why is Trump afraid to debate Nikki Haley?   This isn't a dictatorship, it is a democracy and we deserver to see these two on a debate stage.

What is Trump afraid?";negative;0.6534927487373352
“I don’t get angry, I get even” - Trump;positive;0.53443843126297
A coalition of never Trumpers, democrats, and Independents cobbled together threw everything and the kitchen sink at President Trump but they still couldn't beat him!;positive;0.9541780948638916
We love trump ❤❤❤ U S A U S A U S A;positive;0.686954140663147
Good 👍 God bless America;positive;0.798951268196106
Trump won !  America won !;positive;0.7500023245811462
You gotta love the Trumpster !!!!;positive;0.853243350982666
I’m curious if neocon niki is gonna drop out now ???;negative;0.6019943356513977
Trump is truly on God Mode...but Nikki never had a chance to win anything.;negative;0.8357376456260681
Trump 2024!!!!;negative;0.5363172888755798
Poor fragile little donny pleading for Haley to pull out. Not everyone has to pull out as quickly as you do Donny;positive;0.6473368406295776
Well if Haley looses South Carolina, as polls suggest she would have to call it all in...she will be finished..😂;negative;0.8012639880180359
We got to overload and overwhelm the steal;negative;0.9027236104011536
No, Trump did not roast Nikki Haley.   Far from it.   She actually did much better than anyone expected, and if you believe the numbers, it was NOT a landslide for Trump.;negative;0.9343725442886353
America doesn't need a president. America needs a hero, America needs a winner . World needs Trump;negative;0.8427259922027588
i dont get angry i get even!;positive;0.8211158514022827
Prepare for Michelle O. Got a feeling she’ll be the Dem;positive;0.8590242266654968
USA USA USA USA!! 👏🏿👏🏿👏🏿👏🏿👏🏿👏🏿 Bring back the mean tweets!;negative;0.7017364501953125
no chance to nikki-hillary!!!!!!!!;negative;0.9863161444664001
Nikki Hayley love herself and her donors .I am not sure she love her party.She is the first to attacked Trump and the media not saying it.;negative;0.6861234307289124
Go Trump! Our nation needs you!;negative;0.6145749092102051
Niki winning second place in a 2 person race is still last place;negative;0.9311745762825012
Fox news is saying its close enough for her to stay in the race? Lol. Over 5k dems voted for her. Trump honesty would win by over 20 points if not for the dems corrupting the ballot.;negative;0.7764390110969543
Nikki is probably asking Hillary C and Nancy.P What's the next plan .;negative;0.5654898285865784
Most of US go to bed 🛏️ pissed off what BIDEN HAS DONE TO OUR COUNTRY;negative;0.9062086939811707
Trump is needed for the country...;positive;0.5955156683921814
I am a Trump supporter, however I wish he would learn to be humble and know when to stop talking. If someone would just stand beside him with a rolled up sock and know the exact moment when to shove it. He would easily have thousands more supporters. Spoken in love. ❤️❤️❤️❤️;positive;0.8387611508369446
Americans of BOTH parties need to UNITE and vote President Trump to SAVE AMERICA From the DEEP STATE GREAT RESET🔥🔥🔥;positive;0.5523689985275269
I will vote for Trump like my life depends on it. MAGA BABY;positive;0.7158381342887878
Nikki is another pelosi;negative;0.5969939827919006
We All love you president TRUMP;positive;0.8115826845169067
Tim Scott vp?;negative;0.520255446434021
I think 💬 Nikki needs to back up Trump's agenda and show she HATES Biden agenda;negative;0.7827261090278625
Is that Uncle Ruckus in the background ? 😂😂😂😂😂.;negative;0.7418901920318604
Trump isnt wrong. Nikki keeps acting like she is victorious when there is only ONE winner. Everyone else is a loser.;negative;0.6938485503196716
That soft sobbing in the background is Adam Kinzinger 😂😂😂;positive;0.5031377673149109
Did Biden as a write in get less than the other democrats in the race?;negative;0.6937410235404968
Obviously she was no threat 🤣;negative;0.8068755865097046
Hillary Haley needs to just drop out already.  She is embarrassing herself.;negative;0.9500051140785217
Haley tried a Cheney and just like Cheney, SHE LOST..;negative;0.8850770592689514
Just Win Baby;positive;0.6518460512161255
love it!!!!!!!!!!!!!!!!!;positive;0.9921090006828308
❤ I KNOW HE IS COCKY ... but we need that and RESULTS !... IF ONE KNOWS WHAT ONE IS DOING... COCKY KEEPS ONE HUMBLE ... when she gets rattled she referrers to the word “ Democracy “ ... I love it don’t get angry get even I feel sorry for those that are not for America especially those that are here in our country... NO A COLOUR ... BUT A CONSTITUTIONAL CULTURE... SHALOHA;positive;0.8098658323287964
Oh come on.  In the leftie swamp parlance  Scaley was BALLOTUDINALY challenged;negative;0.8292494416236877
The election was stolen!;negative;0.6339411735534668
Trump is like the nightmare the establishment can’t get rid of 😂;negative;0.846042275428772
Tim Scott no longer gay?;negative;0.6522527933120728
My MOTHA FKN PRESIDENT!!!!;positive;0.7299708724021912
Trump 2024;positive;0.6117964386940002
If the other side would sit down and listen to trump and maga , get the BIG IDEA EVERYTHING WILL BE SUCCESSFUL FOR OUR COUNTRY WITH LIFE AND VIGOR NOT 🚫 DEATH AND DISEASE;negative;0.7855920791625977
I wonder how long the democrap donors will keep funding haley as she will lose to Trump in every state....and badly in South Carolina;negative;0.8676390647888184
Haley should go back to India and teach Modi about democracy 😂;negative;0.6930780410766602
We had a native vice president Charles Curtis;positive;0.6473975777626038
Forbes is posting Trump because they need money now.  They never would of when Trump ran last time….. Forbes is smart and wants to make money again.;negative;0.7354013323783875
"So the Rotten Orange won, then if he lost, could it be a ""rigged election"" 😂😂😂";negative;0.9231330752372742
Good news!;positive;0.9379165172576904
He never says anything that makes sense other than abusing others, and people still laugh. Oh my country America;positive;0.7636335492134094
If you ain’t first your last;positive;0.5018805861473083
What are saying syphilis boy syphilis boy 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂;negative;0.5512967705726624
Haley = Nope;negative;0.6846979856491089
Ya know, for someone who trashes her do much, kinda suprising he only won by 8%;negative;0.8706124424934387
she has a winner personality as you D;positive;0.8732702732086182
Trump for a toe tag 2024;positive;0.6133621335029602
Good news for Old Joe.... hahahahah;positive;0.755401611328125
YEAH!!!  Crooked Nikki is corrupt and working for the D.S.;positive;0.572140634059906
Trump 2024✌️✌️✌️✌️✌️✌️✌️✌️;positive;0.549938976764679
Nikki Hayley is standing in the race. Because she knows there's gonna be a temp on president dylan j trump's lap;positive;0.7195118069648743
Trump all day long;positive;0.7563427686691284
Trump 2024;positive;0.6117964386940002
I don’t like losers;negative;0.7129796743392944
USA!!;positive;0.7424980401992798
Rachel meadow is crying somewhere.;positive;0.5661728382110596
Wooohooo as a woman from NH I LOVE president Trump ❤;positive;0.8235849738121033
Mr President !! T2024;positive;0.7533653974533081
Trump;positive;0.549938976764679
When the sheep have woken up and understand what Trump has been doing there will be statues of this man everywhere 🎉🎉🎉;positive;0.7403676509857178
Thanks God witch is out . No for Fake Nicky ,Never ever;negative;0.716367244720459
Trumps next stop is prison;positive;0.6675410866737366
"I love the guy in the audience who shouts, ""Birdbrain""!  Way to go, Hillary... Oops... I mean Nikki!";positive;0.8336228132247925
MAGA;positive;0.6285161972045898
2024 Trump .;positive;0.5162901282310486
❤❤❤❤;positive;0.5573181509971619
I see Tim Scott standing in the background. I hope Trump picks Tim for his VP. 👍❤️👋;negative;0.5839334726333618
TRUMP 2024;positive;0.6117964386940002
RFK / Tulsi all the way to the White House ❤❤;positive;0.6765027642250061
👏👏👏💪😎🇺🇲👏👏👏;positive;0.5573181509971619
💪💪💪🇺🇸🇺🇸🇺🇸 Trump!!!;negative;0.5511792898178101
Nikki is the pigeon that loses in chess, jumps up on the board, kicks all the pieces around and declares it won.;positive;0.856135904788971
Tim Scott in the back kuhning to the maximum 😭💀;positive;0.735299289226532
Congratulations Trump ! 🎈🎈🎈🎈;positive;0.7481851577758789
#NeverNikki;negative;0.6196195483207703
Trump is the loser and many independents will vote for her.;negative;0.8575958609580994
❤❤❤❤❤❤❤❤❤❤❤❤;positive;0.5573181509971619
Nikki TRUMP HIRED U AND NOW U BETRAY HIM?;negative;0.9109746217727661
So very happy that former President Trump has won New Hampshire!!!;positive;0.9713472127914429
TRUMP the OG;negative;0.5440754890441895
Maga;positive;0.6285161972045898
Nikki Haley is doing a Stacy Abrams😄;positive;0.8357676863670349
The Best President Ever!  TRUMP!  MAGA!;positive;0.9571191072463989
The great leader!;positive;0.9557127356529236
The democrats cheating for Nikki isn't going to do it.;negative;0.9452571272850037
Nikki should stand behind trump.HENCE DO WHAT IS RIGHT;positive;0.7847729921340942
I Vote Trump;negative;0.5407517552375793
So sad!!! Trump is a conman who is totally unfit to be President. How can he have fooled so many people?;negative;0.9634637236595154
Thank you God;positive;0.6830487847328186
Trump 2024;positive;0.6117964386940002
She did sound like she gave a victory speech and SHE LOST. NIKKI HALEY NEEDS TO WITHDRAW FROM THE RACE AND ENDORSE TRUMP.SHE NEEDS TO DO THE RIGHT THING AND GIVE UP;negative;0.9493774771690369
Look at difference between chants for niki they shout her name for trump they shout there country;positive;0.6479721069335938
Trump is us president;positive;0.5155207514762878
Get ready to loose against trump;positive;0.5127575397491455
Hayley almost got 50% Trump should be worried.;negative;0.8226231336593628
"""who the hell was the imposter who ran up on stage and pretended to have won the primary""  - Trump.
- best line of the speech-";negative;0.574418842792511
Thanks for ALL U DO TRUMP FOR USA;positive;0.5148647427558899
🐐;positive;0.5573181509971619
Democrots😂... Trumo and his cognitive skills;positive;0.943337082862854
100 MILLION AMERICANS FOR TRUMP 2024 🇺🇸;positive;0.5385330319404602
"Quite the nasty guy; but you love that!";positive;0.737334668636322
TRUMP/TULSI 2024;positive;0.5088731646537781
TRUMP/TULSI 2024;positive;0.5088731646537781
TRUMP/TULSI 2024;positive;0.5088731646537781
❤❤❤❤❤;positive;0.5573181509971619
Nikki was bad mouthing Trump during the Presidential debate and now she has some nerve to seek Vice Presidentship.  The only person on that stage for Presidential debate who supported President Trump was Vivek Ramaswamy.;negative;0.9629072546958923
🇺🇸TRUMP/Tulsi2024🇺🇸🇺🇸;negative;0.5205914974212646
"Trump is forever. 
Let’s get in this together , y’all. 
Loud and strong. 
Trump ultra maga";positive;0.9730461239814758
WooooooooHoooooo. Trump Train. Wooooohoooooooo. All Aboard;positive;0.7978363633155823
This is going to hurt so badly in November for the left, and it’s so awesome. 😈;positive;0.828957736492157
She won when DeSantis Dropped out. Trump is not going to be their. Inmates hate pedos. Look what happened to Trump's (Alias John Doe #174) wingman Jefferey Epstein. There is no way this is not going to come up in the debates.;negative;0.718116044998169
Trump. Who knows never gonna make it against Biden.;negative;0.8838469982147217
Not sure why Nikki is celebrating since she lost. Can't wait for Trump to win the election.;positive;0.8871784806251526
By doing God's task and pls God.  Pls protect America thank you in Jesus name;positive;0.7535058856010437
I'm glad intelligent Americans understand Nikki is funded by lots of Socialist Dems.   Don't let the Evil Dems insult your intelligence anymore...    Trump 2024 👍;negative;0.7275030016899109
True patriot!;positive;0.9859368205070496
I mean this guy is like a freight train when he’s on a roll, very impressive I must say.;positive;0.9770678281784058
If anything happens to Trump, ANYTHING, it’s over for the elites;positive;0.5075674653053284
There should be an investigation if Haley maintains 46-47% after all the counting is done.;negative;0.6256253719329834
Trumpy is scared .....;negative;0.8485610485076904
"Yesterday MSM was saying N.H. will decide the Republican candidate. 
Tonight they say this primary doesn't matter.
I've never seen a back track happen so fast. Shows you they are fos and extremely bias.";negative;0.7515442967414856
No one smack talks like Trump.;negative;0.6434582471847534
You got 7% of the Republican vote in Iowa.;positive;0.5127384662628174
Trump was BORN IN MOSCOW RUSSIA. ILLEGAL FOR HIM TO RUN FOR OFFICE.;negative;0.8644757270812988
She's sold herself to the left.;negative;0.9047780632972717
Dang bro kissing his butt on live tv...head just pop up out of nowhere 😂😂😂;negative;0.6555709838867188
Tell it like it is, DJT!!!  We most DEF won in 2020!!!  Gotta protect our votes!!;positive;0.7997780442237854
HEIL TRUMP;positive;0.5449504256248474
The man Trump will again;positive;0.9008775949478149
Bring on Brandon now. TRUMP 2024;negative;0.6576396226882935
NIKKI  SHOULD HAVE DROPPED OUT AND GAVE SLL THE MONEY SPENT TO THE POOR. WOULD NOT THAG BE NICE. SHAME THE MONEY THESE POLITICIANS BLOW WHEN THEY HAVE NO CHANCE TO WIN. SHAMELESS;negative;0.9971255660057068
Trump lost my vote 😊;negative;0.8152325749397278
President Trump is a Rolex. This is really good struff!!!!!!!!!!!!!!!!!!!!!! currant events are going to be interesting next year;positive;0.9790117144584656
Naïve Nikki;negative;0.564524233341217
Allahu akbar;positive;0.5267991423606873
"WAIT WHO WON? 
IS IT TRUMP OR IS IT NIKKI? 
WHO WON AGAIN OMGGG WHOOO🎉🎉🎉🎉";negative;0.7608762979507446
"Trump giving Vivek the microphone for 1 min just to verbally destroy Haley signifies  VP role??🤔
#Trump/Ramaswamy2024";negative;0.9307343363761902
😆 🤣 😂  sad day for Nikki and the military industrial complex that pays her;positive;0.6468476057052612
This is proof democrats fudge the numbers every time.;negative;0.9181115627288818
PRESIDENT DONALD J TRUMP KEEPS WINNING!🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸;positive;0.9153784513473511
It would behoove the Republican Party for Nikki Haley to be Trump’s VP pick.;negative;0.7715145349502563
Trump 2024...The battle against EVIL;positive;0.6499556303024292
God Bless Trump!;positive;0.7659890651702881
Congradulations DJTrump you are a winner all the way around God Bless Trump 2024;positive;0.5643295645713806
LETS GO TRUMP;negative;0.7458019852638245
Well done. This almost guaranteed a Biden win in November. My fellow independents will send this guy packing. Trust.;positive;0.9938068985939026
she can always get a job with her friends at CNN she loves CNN and they love her. but I am sure she will flush a lot of more money down the drain before that happens.;positive;0.5851744413375854
Boricuas for TRUMP 2024. FJB.;positive;0.5540540814399719
4 minutes and 44 seconds of a nothing burger.  What the F is this guy even talking about??;negative;0.9094535112380981
Trump 2024;positive;0.6117964386940002
"""What a Nasty orange""";negative;0.8098503351211548
You are out of your mind.....How you win 😂2020.....when Biden is sitting in the office.;positive;0.7014942765235901
He's back baby!;positive;0.9106304049491882
Trump is lying. He did not win New Hampshire in either general election.;negative;0.9632618427276611
Haley, biden, kamala and zelensky should live together. Perfect foursome 😂;positive;0.99164879322052
Stolen primary. I think there are fake votes for trump. I have this guy who sells blankets that will prove it.;negative;0.9020886421203613
"Great speech! 
TFL Trump for Life! (From former anti Trumper!)
Freedom lives another day!!";positive;0.9686713814735413
Hope he Vivek is he’s choice for VP;positive;0.6125850677490234
New Hampshire, what are you people doing?;negative;0.7081239819526672
I hope Trump never forgets all the trash talk from Nikki Haley’s mouth!!!;negative;0.8931729793548584
Trump believes Presidents should be exempt from laws. He will make a good dictator! Great night for white nationalism!;positive;0.6407851576805115
Trump 2024.;positive;0.5627307295799255
Notice you never hear Democrats changing USA at any on their events, ever.;negative;0.5185140371322632
Trump wins again!🇺🇸🕺❤️;positive;0.9072157740592957
Hail to the King baby!;positive;0.9546447992324829
Thank you God;positive;0.6830487847328186
even with Democrats cheating once again voting for Haley, they still lose lmaoooooo;negative;0.8083752989768982
IF U VOTED FOR THIS GUY....U HAVE NO CONSCIENCE;negative;0.9271121621131897
"Haley has the Dumbocrat ""independents"" voting for her funded by big pharma.";negative;0.9205963015556335
"New Hampshire Allowing Independents and DEMOCRATS to vote in a ""Republican""  Primary Taints the real numbers and everyone knows it except Nikki Haley who probably thinks she is actually this close behind President Trump....She becomes more and more like a DEMOCRAT each day.....to include her Corporate side deals and her shady corruptness....Ask people in South Carolina about her Two Kings Casino Deal for one  ...They hate her.....";negative;0.9554707407951355
Go Trump🙏🏻🙏🏻;positive;0.5497082471847534
scott is a sellout bum;negative;0.9783040285110474
Sounds like Niki's off the VP list.;negative;0.9476209878921509
Bravo to the Rednecks ......;positive;0.8119481205940247
